"USA_or_HHSRegion","WEEK_END","Variant","Share","Share_lo","Share_hi","count","denom_count","DF","eff.size","CI_width","nchs_flag","nchs_flag_wodf"
"8",2021-03-27,"C.36",0,NA,NA,0,346,18,NA,NA,1,1
"8",2021-03-27,"C.37",0.0021675,1.89364e-05,0.01473587,1,346,18,346,0.01471693,1,1
"8",2021-03-27,"Other",0.1727301,0.129389,0.2234995,57,346,18,267.176,0.09411042,0,0
"8",2021-03-27,"P.1",0.007275219,0.0007035025,0.02809524,2,346,18,240.2099,0.02739173,1,1
"8",2021-03-27,"P.2",0.00502512,7.222609e-05,0.03100751,1,346,18,168.9063,0.03093529,1,1
"8",2021-03-27,"P.3",0,NA,NA,0,346,18,NA,NA,1,1
"8",2021-04-03,"A.23.1",0,NA,NA,0,386,18,NA,NA,1,1
"8",2021-04-03,"A.27",0,NA,NA,0,386,18,NA,NA,1,1
"8",2021-04-03,"A.28",0,NA,NA,0,386,18,NA,NA,1,1
"8",2021-04-03,"B.1.1.318",0,NA,NA,0,386,18,NA,NA,1,1
"8",2021-04-03,"B.1.1.519",0.1024562,0.06186727,0.157076,37,386,18,175.745,0.09520876,0,0
"8",2021-04-03,"B.1.1.529",0,NA,NA,0,386,18,NA,NA,1,1
"8",2021-04-03,"B.1.1.7",0.5282735,0.4478171,0.607661,207,386,18,159.672,0.1598439,0,0
"8",2021-04-03,"B.1.214.2",0,NA,NA,0,386,18,NA,NA,1,1
"8",2021-04-03,"B.1.351",0,NA,NA,0,386,18,NA,NA,1,1
"8",2021-04-03,"B.1.427",0.1825359,0.14218,0.228752,74,386,18,326.9803,0.08657206,0,0
"8",2021-04-03,"B.1.525",0,NA,NA,0,386,18,NA,NA,1,1
"8",2021-04-03,"B.1.526",0.06276523,0.03234219,0.1081886,26,386,18,183.6473,0.07584644,0,0
"8",2021-04-03,"B.1.617.1",0,NA,NA,0,386,18,NA,NA,1,1
"8",2021-04-03,"B.1.617.2",0,NA,NA,0,386,18,NA,NA,1,1
"8",2021-04-03,"B.1.617.3",0,NA,NA,0,386,18,NA,NA,1,1
"8",2021-04-03,"B.1.620",0,NA,NA,0,386,18,NA,NA,1,1
"8",2021-04-03,"B.1.621",0,NA,NA,0,386,18,NA,NA,1,1
"8",2021-04-03,"B.1.640",0,NA,NA,0,386,18,NA,NA,1,1
"8",2021-04-03,"C.16",0,NA,NA,0,386,18,NA,NA,1,1
"8",2021-04-03,"C.36",0,NA,NA,0,386,18,NA,NA,1,1
"8",2021-04-03,"C.37",0.009421621,0.0005263934,0.0425808,2,386,18,141.8997,0.0420544,1,1
"8",2021-04-03,"Other",0.1006365,0.05747713,0.1604548,35,386,18,149.4434,0.1029777,0,0
"8",2021-04-03,"P.1",0.01171327,0.001491625,0.0409715,4,386,18,176.1161,0.03947987,1,1
"8",2021-04-03,"P.2",0.002197777,3.153668e-05,0.01366726,1,386,18,386,0.01363572,1,1
"8",2021-04-03,"P.3",0,NA,NA,0,386,18,NA,NA,1,1
"8",2021-04-10,"A.23.1",0,NA,NA,0,421,18,NA,NA,1,1
"8",2021-04-10,"A.27",0,NA,NA,0,421,18,NA,NA,1,1
"8",2021-04-10,"A.28",0,NA,NA,0,421,18,NA,NA,1,1
"8",2021-04-10,"B.1.1.318",0,NA,NA,0,421,18,NA,NA,1,1
"8",2021-04-10,"B.1.1.519",0.09835724,0.0359442,0.2048464,35,421,18,58.38096,0.1689022,1,1
"8",2021-04-10,"B.1.1.529",0,NA,NA,0,421,18,NA,NA,1,1
"8",2021-04-10,"B.1.1.7",0.5164078,0.4351309,0.5970497,226,421,18,156.0033,0.1619189,0,0
"8",2021-04-10,"B.1.214.2",0.007282395,0.001498805,0.02116796,4,421,18,410.5672,0.01966916,1,1
"8",2021-04-10,"B.1.351",0.001874308,2.025741e-05,0.01228917,1,421,18,421,0.01226891,1,1
"8",2021-04-10,"B.1.427",0.165667,0.1271547,0.2103188,77,421,18,329.2127,0.08316404,0,0
"8",2021-04-10,"B.1.525",0,NA,NA,0,421,18,NA,NA,1,1
"8",2021-04-10,"B.1.526",0.09915384,0.06512576,0.1430096,40,421,18,250.913,0.07788383,0,0
"8",2021-04-10,"B.1.617.1",0.003724753,4.285618e-05,0.02402548,1,421,18,215.172,0.02398263,1,1
"8",2021-04-10,"B.1.617.2",0,NA,NA,0,421,18,NA,NA,1,1
"8",2021-04-10,"B.1.617.3",0,NA,NA,0,421,18,NA,NA,1,1
"8",2021-04-10,"B.1.620",0,NA,NA,0,421,18,NA,NA,1,1
"8",2021-04-10,"B.1.621",0.00468347,4.586072e-05,0.03099577,2,421,18,164.5129,0.03094991,1,1
"8",2021-04-10,"B.1.640",0,NA,NA,0,421,18,NA,NA,1,1
"8",2021-04-10,"C.16",0,NA,NA,0,421,18,NA,NA,1,1
"8",2021-04-10,"C.36",0,NA,NA,0,421,18,NA,NA,1,1
"8",2021-04-10,"C.37",0,NA,NA,0,421,18,NA,NA,1,1
"8",2021-04-10,"Other",0.08434975,0.04609266,0.1390721,26,421,18,158.0696,0.09297948,0,0
"8",2021-04-10,"P.1",0.0166489,0.006724174,0.03398584,8,421,18,421,0.02726167,1,1
"8",2021-04-10,"P.2",0.00185054,1.89817e-05,0.01224711,1,421,18,421,0.01222813,1,1
"8",2021-04-10,"P.3",0,NA,NA,0,421,18,NA,NA,1,1
"8",2021-04-17,"A.23.1",0,NA,NA,0,417,15,NA,NA,1,1
"8",2021-04-17,"A.27",0,NA,NA,0,417,15,NA,NA,1,1
"8",2021-04-17,"A.28",0,NA,NA,0,417,15,NA,NA,1,1
"8",2021-04-17,"B.1.1.318",0,NA,NA,0,417,15,NA,NA,1,1
"8",2021-04-17,"B.1.1.519",0.05168127,0.02006245,0.106433,15,417,15,124.7989,0.08637051,1,1
"8",2021-04-17,"B.1.1.529",0,NA,NA,0,417,15,NA,NA,1,1
"8",2021-04-17,"B.1.1.7",0.6316404,0.5660002,0.6938647,258,417,15,231.6832,0.1278645,0,0
"8",2021-04-17,"B.1.214.2",0.001904487,2.11269e-05,0.01242799,1,417,15,417,0.01240686,1,1
"8",2021-04-17,"B.1.351",0.003939857,0.0003397869,0.01585304,2,417,15,417,0.01551325,1,1
"8",2021-04-17,"B.1.427",0.117441,0.08815104,0.1522888,54,417,15,417,0.06413773,0,0
"8",2021-04-17,"B.1.525",0,NA,NA,0,417,15,NA,NA,1,1
"8",2021-04-17,"B.1.526",0.07470537,0.04181926,0.1214059,37,417,15,192.4566,0.07958662,0,0
"8",2021-04-17,"B.1.617.1",0,NA,NA,0,417,15,NA,NA,1,1
"8",2021-04-17,"B.1.617.2",0.006239004,0.0001246284,0.03599942,1,417,15,149.1288,0.03587479,1,1
"8",2021-04-17,"B.1.617.3",0,NA,NA,0,417,15,NA,NA,1,1
"8",2021-04-17,"B.1.620",0,NA,NA,0,417,15,NA,NA,1,1
"8",2021-04-17,"B.1.621",0,NA,NA,0,417,15,NA,NA,1,1
"8",2021-04-17,"B.1.640",0,NA,NA,0,417,15,NA,NA,1,1
"8",2021-04-17,"C.16",0,NA,NA,0,417,15,NA,NA,1,1
"8",2021-04-17,"C.36",0,NA,NA,0,417,15,NA,NA,1,1
"8",2021-04-17,"C.37",0,NA,NA,0,417,15,NA,NA,1,1
"8",2021-04-17,"Other",0.07465795,0.05032175,0.1058636,31,417,15,379.8648,0.05554186,0,0
"8",2021-04-17,"P.1",0.03779069,0.01623672,0.07370251,18,417,15,206.2558,0.05746579,1,1
"8",2021-04-17,"P.2",0,NA,NA,0,417,15,NA,NA,1,1
"8",2021-04-17,"P.3",0,NA,NA,0,417,15,NA,NA,1,1
"8",2021-04-24,"A.23.1",0,NA,NA,0,398,15,NA,NA,1,1
"8",2021-04-24,"A.27",0,NA,NA,0,398,15,NA,NA,1,1
"8",2021-04-24,"A.28",0,NA,NA,0,398,15,NA,NA,1,1
"8",2021-04-24,"B.1.1.318",0.005332412,7.808193e-05,0.03276235,1,398,15,159.9647,0.03268427,1,1
"8",2021-04-24,"B.1.1.519",0.03595402,0.01950644,0.0602052,13,398,15,373.5021,0.04069876,0,0
"8",2021-04-24,"B.1.1.529",0,NA,NA,0,398,15,NA,NA,1,1
"8",2021-04-24,"B.1.1.7",0.5884274,0.5100479,0.663632,243,398,15,168.1039,0.1535841,0,0
"8",2021-04-24,"B.1.214.2",0.002188594,3.464156e-05,0.0133574,1,398,15,398,0.01332276,1,1
"8",2021-04-24,"B.1.351",0.01680674,0.0004092783,0.09084407,4,398,15,58.78196,0.09043479,1,1
"8",2021-04-24,"B.1.427",0.08432895,0.04540626,0.1404255,29,398,15,151.7415,0.09501928,0,0
"8",2021-04-24,"B.1.525",0,NA,NA,0,398,15,NA,NA,1,1
"8",2021-04-24,"B.1.526",0.1186152,0.06622248,0.1913219,49,398,15,117.1645,0.1250995,0,0
"8",2021-04-24,"B.1.617.1",0,NA,NA,0,398,15,NA,NA,1,1
"8",2021-04-24,"B.1.617.2",0.008743744,0.001869307,0.0249604,3,398,15,354.1155,0.0230911,1,1
"8",2021-04-24,"B.1.617.3",0,NA,NA,0,398,15,NA,NA,1,1
"8",2021-04-24,"B.1.620",0,NA,NA,0,398,15,NA,NA,1,1
"8",2021-04-24,"B.1.621",0.0130994,0.002610166,0.03841908,5,398,15,221.4142,0.03580891,1,1
"8",2021-04-24,"B.1.640",0,NA,NA,0,398,15,NA,NA,1,1
"8",2021-04-24,"C.16",0,NA,NA,0,398,15,NA,NA,1,1
"8",2021-04-24,"C.36",0,NA,NA,0,398,15,NA,NA,1,1
"8",2021-04-24,"C.37",0.002082314,1.698614e-05,0.0143257,1,398,15,354.4998,0.01430871,1,1
"8",2021-04-24,"Other",0.0680679,0.04057476,0.1059392,25,398,15,258.7048,0.06536442,0,0
"8",2021-04-24,"P.1",0.05424445,0.02839612,0.09271164,23,398,15,222.3794,0.06431553,0,0
"8",2021-04-24,"P.2",0.002108888,2.906327e-05,0.0132178,1,398,15,398,0.01318873,1,1
"8",2021-04-24,"P.3",0,NA,NA,0,398,15,NA,NA,1,1
"8",2021-05-01,"A.23.1",0,NA,NA,0,549,18,NA,NA,1,1
"8",2021-05-01,"A.27",0,NA,NA,0,549,18,NA,NA,1,1
"8",2021-05-01,"A.28",0,NA,NA,0,549,18,NA,NA,1,1
"8",2021-05-01,"B.1.1.318",0.005816918,7.153243e-05,0.03686053,1,549,18,140.1207,0.03678899,1,1
"8",2021-05-01,"B.1.1.519",0.01086628,0.002216975,0.03160782,4,549,18,272.7712,0.02939084,1,1
"8",2021-05-01,"B.1.1.529",0,NA,NA,0,549,18,NA,NA,1,1
"8",2021-05-01,"B.1.1.7",0.7596015,0.5757304,0.8925534,421,549,18,31.79995,0.316823,1,1
"8",2021-05-01,"B.1.214.2",0.001493123,1.878525e-05,0.009534104,1,549,18,549,0.009515319,1,1
"8",2021-05-01,"B.1.351",0.0045105,0.0007414194,0.01444445,3,549,18,549,0.01370303,1,1
"8",2021-05-01,"B.1.427",0.03926262,0.01381522,0.08591093,19,549,18,141.116,0.07209571,1,1
"8",2021-05-01,"B.1.525",0,NA,NA,0,549,18,NA,NA,1,1
"8",2021-05-01,"B.1.526",0.08170107,0.02205906,0.1987514,52,549,18,47.34953,0.1766924,1,1
"8",2021-05-01,"B.1.617.1",0,NA,NA,0,549,18,NA,NA,1,1
"8",2021-05-01,"B.1.617.2",0.0118627,0.001037245,0.04697876,8,549,18,139.4136,0.04594152,1,1
"8",2021-05-01,"B.1.617.3",0,NA,NA,0,549,18,NA,NA,1,1
"8",2021-05-01,"B.1.620",0,NA,NA,0,549,18,NA,NA,1,1
"8",2021-05-01,"B.1.621",0.01052744,0.0003576064,0.05367706,2,549,18,104.7567,0.05331946,1,1
"8",2021-05-01,"B.1.640",0,NA,NA,0,549,18,NA,NA,1,1
"8",2021-05-01,"C.16",0,NA,NA,0,549,18,NA,NA,1,1
"8",2021-05-01,"C.36",0,NA,NA,0,549,18,NA,NA,1,1
"8",2021-05-01,"C.37",0.007674306,0.0002613524,0.039341,2,549,18,143.8354,0.03907965,1,1
"8",2021-05-01,"Other",0.03236164,0.01073655,0.07336192,15,549,18,157.517,0.06262537,1,1
"8",2021-05-01,"P.1",0.0343219,0.01424342,0.06845206,21,549,18,212.982,0.05420864,1,1
"8",2021-05-01,"P.2",0,NA,NA,0,549,18,NA,NA,1,1
"8",2021-05-01,"P.3",0,NA,NA,0,549,18,NA,NA,1,1
"8",2021-05-08,"A.23.1",0,NA,NA,0,667,16,NA,NA,1,1
"8",2021-05-08,"A.27",0,NA,NA,0,667,16,NA,NA,1,1
"8",2021-05-08,"A.28",0,NA,NA,0,667,16,NA,NA,1,1
"8",2021-05-08,"B.1.1.318",0.004112371,2.689084e-05,0.0291555,1,667,16,170.8935,0.02912861,1,1
"8",2021-05-08,"B.1.1.519",0.0103074,0.003491482,0.02337007,6,667,16,513.3699,0.01987859,1,1
"8",2021-05-08,"B.1.1.529",0,NA,NA,0,667,16,NA,NA,1,1
"8",2021-05-08,"B.1.1.7",0.7693528,0.6415597,0.8689095,529,667,16,59.17145,0.2273499,0,0
"8",2021-05-08,"B.1.214.2",0,NA,NA,0,667,16,NA,NA,1,1
"8",2021-05-08,"B.1.351",0.003449031,0.0005137362,0.01149353,3,667,16,667,0.01097979,1,1
"8",2021-05-08,"B.1.427",0.04220646,0.01544516,0.09024439,22,667,16,139.2977,0.07479923,1,1
"8",2021-05-08,"B.1.525",0,NA,NA,0,667,16,NA,NA,1,1
"8",2021-05-08,"B.1.526",0.07530511,0.03855188,0.1299448,45,667,16,149.5501,0.09139297,0,0
"8",2021-05-08,"B.1.617.1",0,NA,NA,0,667,16,NA,NA,1,1
"8",2021-05-08,"B.1.617.2",0.02497829,0.01001131,0.05105523,18,667,16,275.8643,0.04104392,1,1
"8",2021-05-08,"B.1.617.3",0,NA,NA,0,667,16,NA,NA,1,1
"8",2021-05-08,"B.1.620",0,NA,NA,0,667,16,NA,NA,1,1
"8",2021-05-08,"B.1.621",0.001118013,9.533412e-06,0.007656056,1,667,16,667,0.007646523,1,1
"8",2021-05-08,"B.1.640",0,NA,NA,0,667,16,NA,NA,1,1
"8",2021-05-08,"C.16",0,NA,NA,0,667,16,NA,NA,1,1
"8",2021-05-08,"C.36",0,NA,NA,0,667,16,NA,NA,1,1
"8",2021-05-08,"C.37",0.001127298,5.737696e-06,0.008392806,1,667,16,591.2697,0.008387068,1,1
"8",2021-05-08,"Other",0.04724001,0.01195224,0.121289,23,667,16,76.93983,0.1093367,1,1
"8",2021-05-08,"P.1",0.02080319,0.0107321,0.03620137,18,667,16,568.2433,0.02546927,0,0
"8",2021-05-08,"P.2",0,NA,NA,0,667,16,NA,NA,1,1
"8",2021-05-08,"P.3",0,NA,NA,0,667,16,NA,NA,1,1
"8",2021-05-15,"A.23.1",0,NA,NA,0,621,13,NA,NA,1,1
"8",2021-05-15,"A.27",0,NA,NA,0,621,13,NA,NA,1,1
"8",2021-05-15,"A.28",0,NA,NA,0,621,13,NA,NA,1,1
"8",2021-05-15,"B.1.1.318",0.01389025,7.464659e-05,0.09840956,3,621,13,48.55785,0.09833491,1,1
"8",2021-05-15,"B.1.1.519",0.02183462,0.003872066,0.06666626,9,621,13,120.0879,0.06279419,1,1
"8",2021-05-15,"B.1.1.529",0,NA,NA,0,621,13,NA,NA,1,1
"8",2021-05-15,"B.1.1.7",0.6678132,0.5128051,0.800127,448,621,13,45.60317,0.2873219,0,0
"8",2021-05-15,"B.1.214.2",0,NA,NA,0,621,13,NA,NA,1,1
"8",2021-05-15,"B.1.351",0.01206437,0.0009432279,0.04940348,4,621,13,129.4156,0.04846025,1,1
"8",2021-05-15,"B.1.427",0.0164309,0.004437274,0.041797,9,621,13,239.8533,0.03735973,1,1
"8",2021-05-15,"B.1.525",0,NA,NA,0,621,13,NA,NA,1,1
"8",2021-05-15,"B.1.526",0.09437633,0.05088673,0.156645,50,621,13,135.3279,0.1057583,0,0
"8",2021-05-15,"B.1.617.1",0,NA,NA,0,621,13,NA,NA,1,1
"8",2021-05-15,"B.1.617.2",0.07366692,0.04769344,0.1077562,44,621,13,323.7238,0.06006274,0,0
"8",2021-05-15,"B.1.617.3",0,NA,NA,0,621,13,NA,NA,1,1
"8",2021-05-15,"B.1.620",0,NA,NA,0,621,13,NA,NA,1,1
"8",2021-05-15,"B.1.621",0.008636915,4.205965e-05,0.0631612,1,621,13,76.5112,0.06311914,1,1
"8",2021-05-15,"B.1.640",0,NA,NA,0,621,13,NA,NA,1,1
"8",2021-05-15,"C.16",0,NA,NA,0,621,13,NA,NA,1,1
"8",2021-05-15,"C.36",0.001175776,9.142682e-06,0.008176434,1,621,13,621,0.008167292,1,1
"8",2021-05-15,"C.37",0.003608512,0.0005181458,0.01219232,3,621,13,621,0.01167418,1,1
"8",2021-05-15,"Other",0.04557592,0.02336268,0.0791744,26,621,13,251.8732,0.05581172,0,0
"8",2021-05-15,"P.1",0.04092628,0.01888871,0.07624991,23,621,13,220.0708,0.05736119,1,1
"8",2021-05-15,"P.2",0,NA,NA,0,621,13,NA,NA,1,1
"8",2021-05-15,"P.3",0,NA,NA,0,621,13,NA,NA,1,1
"8",2021-05-22,"A.23.1",0,NA,NA,0,436,14,NA,NA,1,1
"8",2021-05-22,"A.27",0,NA,NA,0,436,14,NA,NA,1,1
"8",2021-05-22,"A.28",0,NA,NA,0,436,14,NA,NA,1,1
"8",2021-05-22,"B.1.1.318",0,NA,NA,0,436,14,NA,NA,1,1
"8",2021-05-22,"B.1.1.519",0.01092686,0.000107976,0.07092251,1,436,14,70.68386,0.07081453,1,1
"8",2021-05-22,"B.1.1.529",0,NA,NA,0,436,14,NA,NA,1,1
"8",2021-05-22,"B.1.1.7",0.7025788,0.6148619,0.7805482,320,436,14,126.5019,0.1656862,0,0
"8",2021-05-22,"B.1.214.2",0,NA,NA,0,436,14,NA,NA,1,1
"8",2021-05-22,"B.1.351",0.01926451,0.002060064,0.07083656,5,436,14,95.99366,0.0687765,1,1
"8",2021-05-22,"B.1.427",0.005060607,0.0007109973,0.01721129,3,436,14,436,0.0165003,1,1
"8",2021-05-22,"B.1.525",0,NA,NA,0,436,14,NA,NA,1,1
"8",2021-05-22,"B.1.526",0.07534439,0.0485038,0.1106603,34,436,14,308.9542,0.06215652,0,0
"8",2021-05-22,"B.1.617.1",0,NA,NA,0,436,14,NA,NA,1,1
"8",2021-05-22,"B.1.617.2",0.08837561,0.06097699,0.1228747,39,436,14,354.7018,0.06189769,0,0
"8",2021-05-22,"B.1.617.3",0,NA,NA,0,436,14,NA,NA,1,1
"8",2021-05-22,"B.1.620",0,NA,NA,0,436,14,NA,NA,1,1
"8",2021-05-22,"B.1.621",0.01252606,0.0004449433,0.06295346,2,436,14,89.44135,0.06250852,1,1
"8",2021-05-22,"B.1.640",0,NA,NA,0,436,14,NA,NA,1,1
"8",2021-05-22,"C.16",0,NA,NA,0,436,14,NA,NA,1,1
"8",2021-05-22,"C.36",0,NA,NA,0,436,14,NA,NA,1,1
"8",2021-05-22,"C.37",0.00156841,9.029436e-06,0.01143824,1,436,14,436,0.01142921,1,1
"8",2021-05-22,"Other",0.0365561,0.008555795,0.09799817,10,436,14,91.92027,0.08944238,1,1
"8",2021-05-22,"P.1",0.04779861,0.02718578,0.07722527,21,436,14,320.6051,0.05003949,0,0
"8",2021-05-22,"P.2",0,NA,NA,0,436,14,NA,NA,1,1
"8",2021-05-22,"P.3",0,NA,NA,0,436,14,NA,NA,1,1
"8",2021-05-29,"A.23.1",0,NA,NA,0,366,17,NA,NA,1,1
"8",2021-05-29,"A.27",0,NA,NA,0,366,17,NA,NA,1,1
"8",2021-05-29,"A.28",0,NA,NA,0,366,17,NA,NA,1,1
"8",2021-05-29,"B.1.1.318",0.03417503,0.001318311,0.1613247,4,366,17,33.7629,0.1600064,1,1
"8",2021-05-29,"B.1.1.519",0,NA,NA,0,366,17,NA,NA,1,1
"8",2021-05-29,"B.1.1.529",0,NA,NA,0,366,17,NA,NA,1,1
"8",2021-05-29,"B.1.1.7",0.5629873,0.4051415,0.7120205,221,366,17,43.90742,0.306879,1,1
"8",2021-05-29,"B.1.214.2",0,NA,NA,0,366,17,NA,NA,1,1
"8",2021-05-29,"B.1.351",0,NA,NA,0,366,17,NA,NA,1,1
"8",2021-05-29,"B.1.427",0.01682005,0.002079877,0.05907735,4,366,17,120.2525,0.05699748,1,1
"8",2021-05-29,"B.1.525",0,NA,NA,0,366,17,NA,NA,1,1
"8",2021-05-29,"B.1.526",0.04342881,0.02062125,0.07939319,18,366,17,220.4588,0.05877195,1,1
"8",2021-05-29,"B.1.617.1",0,NA,NA,0,366,17,NA,NA,1,1
"8",2021-05-29,"B.1.617.2",0.2224413,0.1348951,0.3326398,85,366,17,75.75171,0.1977447,0,0
"8",2021-05-29,"B.1.617.3",0,NA,NA,0,366,17,NA,NA,1,1
"8",2021-05-29,"B.1.620",0,NA,NA,0,366,17,NA,NA,1,1
"8",2021-05-29,"B.1.621",0.01198814,0.0004014581,0.0611363,2,366,17,91.53363,0.06073484,1,1
"8",2021-05-29,"B.1.640",0,NA,NA,0,366,17,NA,NA,1,1
"8",2021-05-29,"C.16",0,NA,NA,0,366,17,NA,NA,1,1
"8",2021-05-29,"C.36",0,NA,NA,0,366,17,NA,NA,1,1
"8",2021-05-29,"C.37",0.001812799,9.020178e-06,0.01351312,1,366,17,366,0.0135041,1,1
"8",2021-05-29,"Other",0.06657038,0.01320526,0.18641,13,366,17,42.92146,0.1732047,1,1
"8",2021-05-29,"P.1",0.03977624,0.02040785,0.06915755,18,366,17,290.1382,0.04874969,0,0
"8",2021-05-29,"P.2",0,NA,NA,0,366,17,NA,NA,1,1
"8",2021-05-29,"P.3",0,NA,NA,0,366,17,NA,NA,1,1
"8",2021-06-05,"A.23.1",0,NA,NA,0,243,13,NA,NA,1,1
"8",2021-06-05,"A.27",0,NA,NA,0,243,13,NA,NA,1,1
"8",2021-06-05,"A.28",0,NA,NA,0,243,13,NA,NA,1,1
"8",2021-06-05,"B.1.1.318",0,NA,NA,0,243,13,NA,NA,1,1
"8",2021-06-05,"B.1.1.519",0.009317844,0.0001007362,0.05982534,1,243,13,84.71287,0.0597246,1,1
"8",2021-06-05,"B.1.1.529",0,NA,NA,0,243,13,NA,NA,1,1
"8",2021-06-05,"B.1.1.7",0.5665315,0.4717467,0.6578656,134,243,13,116.9743,0.1861189,0,0
"8",2021-06-05,"B.1.214.2",0,NA,NA,0,243,13,NA,NA,1,1
"8",2021-06-05,"B.1.351",0,NA,NA,0,243,13,NA,NA,1,1
"8",2021-06-05,"B.1.427",0,NA,NA,0,243,13,NA,NA,1,1
"8",2021-06-05,"B.1.525",0.008848369,0.0005065992,0.03976955,2,243,13,152.6938,0.03926295,1,1
"8",2021-06-05,"B.1.526",0.02850045,0.004069782,0.09382997,5,243,13,78.03769,0.08976019,1,1
"8",2021-06-05,"B.1.617.1",0,NA,NA,0,243,13,NA,NA,1,1
"8",2021-06-05,"B.1.617.2",0.3072196,0.1853077,0.4526165,85,243,13,50.65325,0.2673088,0,0
"8",2021-06-05,"B.1.617.3",0,NA,NA,0,243,13,NA,NA,1,1
"8",2021-06-05,"B.1.620",0,NA,NA,0,243,13,NA,NA,1,1
"8",2021-06-05,"B.1.621",0.01603236,0.002297126,0.05346319,3,243,13,139.3083,0.05116606,1,1
"8",2021-06-05,"B.1.640",0,NA,NA,0,243,13,NA,NA,1,1
"8",2021-06-05,"C.16",0,NA,NA,0,243,13,NA,NA,1,1
"8",2021-06-05,"C.36",0,NA,NA,0,243,13,NA,NA,1,1
"8",2021-06-05,"C.37",0.009322683,0.0001007864,0.05985581,1,243,13,84.66849,0.05975502,1,1
"8",2021-06-05,"Other",0.03024823,0.007539395,0.07917916,8,243,13,118.7711,0.07163977,1,1
"8",2021-06-05,"P.1",0.02397897,0.003467463,0.07898539,4,243,13,93.63918,0.07551793,1,1
"8",2021-06-05,"P.2",0,NA,NA,0,243,13,NA,NA,1,1
"8",2021-06-05,"P.3",0,NA,NA,0,243,13,NA,NA,1,1
"8",2021-06-12,"A.23.1",0,NA,NA,0,246,8,NA,NA,1,1
"8",2021-06-12,"A.27",0,NA,NA,0,246,8,NA,NA,1,1
"8",2021-06-12,"A.28",0,NA,NA,0,246,8,NA,NA,1,1
"8",2021-06-12,"B.1.1.318",0,NA,NA,0,246,8,NA,NA,1,1
"8",2021-06-12,"B.1.1.519",0.01211637,2.291188e-05,0.09956528,1,246,8,45.82795,0.09954237,1,1
"8",2021-06-12,"B.1.1.529",0,NA,NA,0,246,8,NA,NA,1,1
"8",2021-06-12,"B.1.1.7",0.3794165,0.2015611,0.5846639,103,246,8,27.11636,0.3831028,1,1
"8",2021-06-12,"B.1.214.2",0,NA,NA,0,246,8,NA,NA,1,1
"8",2021-06-12,"B.1.351",0,NA,NA,0,246,8,NA,NA,1,1
"8",2021-06-12,"B.1.427",0,NA,NA,0,246,8,NA,NA,1,1
"8",2021-06-12,"B.1.525",0,NA,NA,0,246,8,NA,NA,1,1
"8",2021-06-12,"B.1.526",0.01341947,0.0002711015,0.07592291,5,246,8,69.56977,0.0756518,1,1
"8",2021-06-12,"B.1.617.1",0,NA,NA,0,246,8,NA,NA,1,1
"8",2021-06-12,"B.1.617.2",0.5015974,0.3681119,0.6349163,117,246,8,58.71065,0.2668044,0,0
"8",2021-06-12,"B.1.617.3",0,NA,NA,0,246,8,NA,NA,1,1
"8",2021-06-12,"B.1.620",0,NA,NA,0,246,8,NA,NA,1,1
"8",2021-06-12,"B.1.621",0.008406224,0.001073787,0.02948886,3,246,8,246,0.02841508,1,1
"8",2021-06-12,"B.1.640",0,NA,NA,0,246,8,NA,NA,1,1
"8",2021-06-12,"C.16",0,NA,NA,0,246,8,NA,NA,1,1
"8",2021-06-12,"C.36",0,NA,NA,0,246,8,NA,NA,1,1
"8",2021-06-12,"C.37",0,NA,NA,0,246,8,NA,NA,1,1
"8",2021-06-12,"Other",0.03199828,0.001354826,0.1485385,5,246,8,37.33614,0.1471837,1,1
"8",2021-06-12,"P.1",0.05304581,0.01542104,0.1270861,12,246,8,80.23523,0.1116651,1,1
"8",2021-06-12,"P.2",0,NA,NA,0,246,8,NA,NA,1,1
"8",2021-06-12,"P.3",0,NA,NA,0,246,8,NA,NA,1,1
"8",2021-06-19,"A.23.1",0,NA,NA,0,198,11,NA,NA,1,1
"8",2021-06-19,"A.27",0,NA,NA,0,198,11,NA,NA,1,1
"8",2021-06-19,"A.28",0,NA,NA,0,198,11,NA,NA,1,1
"8",2021-06-19,"B.1.1.318",0.007740235,9.782141e-05,0.04855158,1,198,11,106.0465,0.04845376,1,1
"8",2021-06-19,"B.1.1.519",0,NA,NA,0,198,11,NA,NA,1,1
"8",2021-06-19,"B.1.1.529",0,NA,NA,0,198,11,NA,NA,1,1
"8",2021-06-19,"B.1.1.7",0.289951,0.1224695,0.5136158,71,198,11,23.15205,0.3911463,1,1
"8",2021-06-19,"B.1.214.2",0,NA,NA,0,198,11,NA,NA,1,1
"8",2021-06-19,"B.1.351",0,NA,NA,0,198,11,NA,NA,1,1
"8",2021-06-19,"B.1.427",0,NA,NA,0,198,11,NA,NA,1,1
"8",2021-06-19,"B.1.525",0,NA,NA,0,198,11,NA,NA,1,1
"8",2021-06-19,"B.1.526",0.01473775,0.002202081,0.04845168,5,198,11,156.1826,0.0462496,1,1
"8",2021-06-19,"B.1.617.1",0,NA,NA,0,198,11,NA,NA,1,1
"8",2021-06-19,"B.1.617.2",0.63568,0.4118968,0.8233426,111,198,11,23.12287,0.4114458,1,1
"8",2021-06-19,"B.1.617.3",0,NA,NA,0,198,11,NA,NA,1,1
"8",2021-06-19,"B.1.620",0,NA,NA,0,198,11,NA,NA,1,1
