Day of Week Ending,Lineage Bin,Modeltype,Usa Or Hhsregion,Variant,95CI,Share
"April 30, 2022",VOC,smoothed,USA,BA.1.1,1.1-1.7%,0.013862139
"May 7, 2022",VOC,smoothed,USA,BA.1.1,0.5-0.8%,0.006133542
"April 30, 2022",VOC,smoothed,USA,B.1.1.529,0.1-0.3%,0.001754692
"May 7, 2022",VOC,smoothed,USA,B.1.1.529,0.1-0.4%,0.001579943
"April 30, 2022",VOC,smoothed,USA,BA.2,59.8-70.5%,0.653031230
"May 7, 2022",VOC,smoothed,USA,BA.2,49.3-63.3%,0.564366877
"April 30, 2022",VOC,smoothed,USA,BA.2.12.1,27.7-38.7%,0.329806060
"May 7, 2022",VOC,smoothed,USA,BA.2.12.1,35.6-49.9%,0.426279217
"April 30, 2022",VOC,smoothed,1,B.1.1.529,0.9-1.4%,0.010911386
"May 7, 2022",VOC,smoothed,1,B.1.1.529,0.4-0.6%,0.004822324
"April 30, 2022",VOC,smoothed,1,BA.2,62.8-73.4%,0.683264315
"May 7, 2022",VOC,smoothed,1,BA.2,51.7-66.3%,0.592214286
"April 30, 2022",VOC,smoothed,1,BA.2.12.1,25.3-36.1%,0.304746598
"May 7, 2022",VOC,smoothed,1,BA.2.12.1,33.0-47.7%,0.401744694
"April 30, 2022",VOC,smoothed,2,B.1.1.529,0.4-0.6%,0.005023465
"May 7, 2022",VOC,smoothed,2,B.1.1.529,0.1-0.3%,0.001985497
"April 30, 2022",VOC,smoothed,2,BA.2,35.3-51.4%,0.431862205
"May 7, 2022",VOC,smoothed,2,BA.2,26.5-41.2%,0.334560871
"April 30, 2022",VOC,smoothed,2,BA.2.12.1,48.1-64.2%,0.562804759
"May 7, 2022",VOC,smoothed,2,BA.2.12.1,58.5-73.3%,0.663145542
"April 30, 2022",VOC,smoothed,3,B.1.1.529,1.1-1.9%,0.014175982
"May 7, 2022",VOC,smoothed,3,B.1.1.529,0.4-0.8%,0.006087098
"April 30, 2022",VOC,smoothed,3,BA.2,54.2-67.4%,0.609683037
"May 7, 2022",VOC,smoothed,3,BA.2,43.0-59.5%,0.512805283
"April 30, 2022",VOC,smoothed,3,BA.2.12.1,31.1-44.5%,0.375727445
"May 7, 2022",VOC,smoothed,3,BA.2.12.1,39.7-56.5%,0.480664909
"April 30, 2022",VOC,smoothed,4,B.1.1.529,1.4-2.2%,0.017644150
"May 7, 2022",VOC,smoothed,4,B.1.1.529,0.6-1.0%,0.007678912
"April 30, 2022",VOC,smoothed,4,BA.2,54.7-70.8%,0.631088972
"May 7, 2022",VOC,smoothed,4,BA.2,43.8-63.4%,0.537488461
"April 30, 2022",VOC,smoothed,4,BA.2.12.1,27.4-43.5%,0.350254595
"May 7, 2022",VOC,smoothed,4,BA.2.12.1,35.7-55.4%,0.453715414
"April 30, 2022",VOC,smoothed,5,B.1.1.529,1.5-2.3%,0.018416198
"May 7, 2022",VOC,smoothed,5,B.1.1.529,0.7-1.1%,0.008325603
"April 30, 2022",VOC,smoothed,5,BA.2,66.3-77.1%,0.720035136
"May 7, 2022",VOC,smoothed,5,BA.2,56.1-71.1%,0.639052391
"April 30, 2022",VOC,smoothed,5,BA.2.12.1,20.7-31.9%,0.259294808
"May 7, 2022",VOC,smoothed,5,BA.2.12.1,27.8-43.0%,0.350023925
"April 30, 2022",VOC,smoothed,6,B.1.1.529,1.4-2.8%,0.019770900
"May 7, 2022",VOC,smoothed,6,B.1.1.529,0.7-1.3%,0.009338344
"April 30, 2022",VOC,smoothed,6,BA.2,76.5-86.2%,0.817878366
"May 7, 2022",VOC,smoothed,6,BA.2,68.5-82.5%,0.761564553
"April 30, 2022",VOC,smoothed,6,BA.2.12.1,11.5-21.3%,0.158172533
"May 7, 2022",VOC,smoothed,6,BA.2.12.1,16.0-30.4%,0.224011451
"April 30, 2022",VOC,smoothed,7,B.1.1.529,2.1-3.4%,0.026669480
"May 7, 2022",VOC,smoothed,7,B.1.1.529,0.9-1.5%,0.011546357
"April 30, 2022",VOC,smoothed,7,BA.2,48.9-71.5%,0.607477546
"May 7, 2022",VOC,smoothed,7,BA.2,38.8-64.3%,0.516244113
"April 30, 2022",VOC,smoothed,7,BA.2.12.1,25.9-47.9%,0.362195551
"May 7, 2022",VOC,smoothed,7,BA.2.12.1,34.4-59.7%,0.468154430
"April 30, 2022",VOC,smoothed,8,B.1.1.529,2.3-3.4%,0.027939323
"May 7, 2022",VOC,smoothed,8,B.1.1.529,1.0-1.6%,0.012689707
"April 30, 2022",VOC,smoothed,8,BA.2,67.7-73.0%,0.704128861
"May 7, 2022",VOC,smoothed,8,BA.2,57.8-67.1%,0.625492275
"April 30, 2022",VOC,smoothed,8,BA.2.12.1,24.0-29.6%,0.267007142
"May 7, 2022",VOC,smoothed,8,BA.2.12.1,31.5-41.0%,0.360756248
"April 30, 2022",VOC,smoothed,9,B.1.1.529,1.1-1.7%,0.014006224
"May 7, 2022",VOC,smoothed,9,B.1.1.529,0.5-0.8%,0.006596528
"April 30, 2022",VOC,smoothed,9,BA.2,77.8-83.8%,0.809671879
"May 7, 2022",VOC,smoothed,9,BA.2,69.5-79.3%,0.746891499
"April 30, 2022",VOC,smoothed,9,BA.2.12.1,14.2-20.6%,0.171894878
"May 7, 2022",VOC,smoothed,9,BA.2.12.1,19.4-29.6%,0.241175145
"April 30, 2022",VOC,smoothed,10,B.1.1.529,1.2-2.4%,0.017025603
"May 7, 2022",VOC,smoothed,10,B.1.1.529,0.6-1.2%,0.008352081
"April 30, 2022",VOC,smoothed,10,BA.2,85.4-91.1%,0.885550737
"May 7, 2022",VOC,smoothed,10,BA.2,80.1-88.9%,0.849857926
"April 30, 2022",VOC,smoothed,10,BA.2.12.1,7.0-12.8%,0.095396996
"May 7, 2022",VOC,smoothed,10,BA.2.12.1,9.9-19.1%,0.139247924
"May 8, 2021",VOC,weighted,USA,BA.1.1,NA,0
"May 15, 2021",VOC,weighted,USA,BA.1.1,0.0-0.1%,0.000247655
"May 22, 2021",VOC,weighted,USA,BA.1.1,0.0-0.1%,0.000257125
"May 29, 2021",VOC,weighted,USA,BA.1.1,0.0-0.3%,0.000461876
"June 5, 2021",VOC,weighted,USA,BA.1.1,0.0-0.2%,0.000294829
"June 12, 2021",VOC,weighted,USA,BA.1.1,0.0-0.2%,0.000307514
"June 19, 2021",VOC,weighted,USA,BA.1.1,0.0-0.6%,0.001068764
"June 26, 2021",VOC,weighted,USA,BA.1.1,0.0-0.1%,0.000228787
"July 3, 2021",VOC,weighted,USA,BA.1.1,NA,0
"July 10, 2021",VOC,weighted,USA,BA.1.1,NA,0
"July 17, 2021",VOC,weighted,USA,BA.1.1,NA,0
"July 24, 2021",VOC,weighted,USA,BA.1.1,NA,0
"July 31, 2021",VOC,weighted,USA,BA.1.1,NA,0
"August 7, 2021",VOC,weighted,USA,BA.1.1,NA,0
"August 14, 2021",VOC,weighted,USA,BA.1.1,NA,0
"August 21, 2021",VOC,weighted,USA,BA.1.1,NA,0
"August 28, 2021",VOC,weighted,USA,BA.1.1,NA,0
"September 4, 2021",VOC,weighted,USA,BA.1.1,NA,0
"September 11, 2021",VOC,weighted,USA,BA.1.1,NA,0
"September 18, 2021",VOC,weighted,USA,BA.1.1,NA,0
"September 25, 2021",VOC,weighted,USA,BA.1.1,NA,0
"October 2, 2021",VOC,weighted,USA,BA.1.1,0.0-0.2%,0.000491111
"October 9, 2021",VOC,weighted,USA,BA.1.1,0.0-0.0%,2.468158891e-05
"October 16, 2021",VOC,weighted,USA,BA.1.1,NA,0
"October 23, 2021",VOC,weighted,USA,BA.1.1,0.0-0.0%,1.451697153e-05
"October 30, 2021",VOC,weighted,USA,BA.1.1,0.0-0.0%,9.479651453e-06
"November 6, 2021",VOC,weighted,USA,BA.1.1,NA,0
"November 13, 2021",VOC,weighted,USA,BA.1.1,NA,0
"November 20, 2021",VOC,weighted,USA,BA.1.1,0.0-0.0%,5.654782217e-05
"November 27, 2021",VOC,weighted,USA,BA.1.1,0.0-0.0%,0.000132479
"December 4, 2021",VOC,weighted,USA,BA.1.1,0.1-0.3%,0.001531482
"December 11, 2021",VOC,weighted,USA,BA.1.1,1.5-3.6%,0.023662964
"December 18, 2021",VOC,weighted,USA,BA.1.1,11.7-18.9%,0.150288686
"December 25, 2021",VOC,weighted,USA,BA.1.1,29.5-38.6%,0.339293391
"January 1, 2022",VOC,weighted,USA,BA.1.1,42.0-49.5%,0.457283378
"January 8, 2022",VOC,weighted,USA,BA.1.1,51.1-56.9%,0.540151656
"January 15, 2022",VOC,weighted,USA,BA.1.1,60.1-64.8%,0.624794900
"January 22, 2022",VOC,weighted,USA,BA.1.1,63.9-69.5%,0.667694569
"January 29, 2022",VOC,weighted,USA,BA.1.1,67.6-73.7%,0.707333326
"February 5, 2022",VOC,weighted,USA,BA.1.1,70.6-76.5%,0.736416161
"February 12, 2022",VOC,weighted,USA,BA.1.1,74.4-78.1%,0.762516975
"February 19, 2022",VOC,weighted,USA,BA.1.1,75.0-78.8%,0.769471586
"February 26, 2022",VOC,weighted,USA,BA.1.1,74.1-77.2%,0.756498218
"March 5, 2022",VOC,weighted,USA,BA.1.1,69.9-73.6%,0.717672825
"March 12, 2022",VOC,weighted,USA,BA.1.1,59.6-64.5%,0.620268106
"March 19, 2022",VOC,weighted,USA,BA.1.1,46.4-52.4%,0.494258136
"March 26, 2022",VOC,weighted,USA,BA.1.1,29.5-35.4%,0.324236065
"April 2, 2022",VOC,weighted,USA,BA.1.1,16.8-20.7%,0.186637476
"April 9, 2022",VOC,weighted,USA,BA.1.1,8.9-11.0%,0.098706968
"April 16, 2022",VOC,weighted,USA,BA.1.1,3.8-5.4%,0.045584589
"April 23, 2022",VOC,weighted,USA,BA.1.1,2.3-3.9%,0.030075487
"May 8, 2021",VOC,weighted,USA,B.1.1.529,NA,0
"May 15, 2021",VOC,weighted,USA,B.1.1.529,NA,0
"May 22, 2021",VOC,weighted,USA,B.1.1.529,0.0-0.1%,0.000257125
"May 29, 2021",VOC,weighted,USA,B.1.1.529,0.0-0.1%,0.000230938
"June 5, 2021",VOC,weighted,USA,B.1.1.529,0.0-0.2%,0.000294829
"June 12, 2021",VOC,weighted,USA,B.1.1.529,NA,0
"June 19, 2021",VOC,weighted,USA,B.1.1.529,NA,0
"June 26, 2021",VOC,weighted,USA,B.1.1.529,0.0-0.1%,0.000228787
"July 3, 2021",VOC,weighted,USA,B.1.1.529,NA,0
"July 10, 2021",VOC,weighted,USA,B.1.1.529,NA,0
"July 17, 2021",VOC,weighted,USA,B.1.1.529,NA,0
"July 24, 2021",VOC,weighted,USA,B.1.1.529,NA,0
"July 31, 2021",VOC,weighted,USA,B.1.1.529,NA,0
"August 7, 2021",VOC,weighted,USA,B.1.1.529,NA,0
"August 14, 2021",VOC,weighted,USA,B.1.1.529,NA,0
"August 21, 2021",VOC,weighted,USA,B.1.1.529,NA,0
"August 28, 2021",VOC,weighted,USA,B.1.1.529,NA,0
"September 4, 2021",VOC,weighted,USA,B.1.1.529,NA,0
"September 11, 2021",VOC,weighted,USA,B.1.1.529,0.0-0.0%,7.967836609e-06
"September 18, 2021",VOC,weighted,USA,B.1.1.529,NA,0
"September 25, 2021",VOC,weighted,USA,B.1.1.529,NA,0
"October 2, 2021",VOC,weighted,USA,B.1.1.529,0.0-0.1%,0.000237721
"October 9, 2021",VOC,weighted,USA,B.1.1.529,0.0-0.1%,0.000155775
"October 16, 2021",VOC,weighted,USA,B.1.1.529,NA,0
"October 23, 2021",VOC,weighted,USA,B.1.1.529,NA,0
"October 30, 2021",VOC,weighted,USA,B.1.1.529,0.0-0.0%,2.743914592e-05
"November 6, 2021",VOC,weighted,USA,B.1.1.529,NA,0
"November 13, 2021",VOC,weighted,USA,B.1.1.529,NA,0
"November 20, 2021",VOC,weighted,USA,B.1.1.529,0.0-0.0%,7.933849702e-06
"November 27, 2021",VOC,weighted,USA,B.1.1.529,0.0-0.1%,0.000550141
"December 4, 2021",VOC,weighted,USA,B.1.1.529,0.4-1.0%,0.006353827
"December 11, 2021",VOC,weighted,USA,B.1.1.529,3.3-8.3%,0.054453783
"December 18, 2021",VOC,weighted,USA,B.1.1.529,18.7-27.5%,0.228659943
"December 25, 2021",VOC,weighted,USA,B.1.1.529,35.0-43.9%,0.393858999
"January 1, 2022",VOC,weighted,USA,B.1.1.529,39.2-46.9%,0.430588156
"January 8, 2022",VOC,weighted,USA,B.1.1.529,38.4-43.7%,0.410069615
"January 15, 2022",VOC,weighted,USA,B.1.1.529,32.8-37.7%,0.352582932
"January 22, 2022",VOC,weighted,USA,B.1.1.529,29.2-34.9%,0.319677472
"January 29, 2022",VOC,weighted,USA,B.1.1.529,24.9-31.0%,0.278788239
"February 5, 2022",VOC,weighted,USA,B.1.1.529,22.2-28.2%,0.251171380
"February 12, 2022",VOC,weighted,USA,B.1.1.529,19.6-23.3%,0.214099377
"February 19, 2022",VOC,weighted,USA,B.1.1.529,17.4-20.8%,0.190737158
"February 26, 2022",VOC,weighted,USA,B.1.1.529,15.4-18.3%,0.168375671
"March 5, 2022",VOC,weighted,USA,B.1.1.529,12.5-15.8%,0.140841186
"March 12, 2022",VOC,weighted,USA,B.1.1.529,9.1-13.5%,0.111566186
"March 19, 2022",VOC,weighted,USA,B.1.1.529,6.5-8.4%,0.074027389
"March 26, 2022",VOC,weighted,USA,B.1.1.529,3.4-5.2%,0.042308282
"April 2, 2022",VOC,weighted,USA,B.1.1.529,1.7-2.5%,0.020577110
"April 9, 2022",VOC,weighted,USA,B.1.1.529,0.7-1.2%,0.009530539
"April 16, 2022",VOC,weighted,USA,B.1.1.529,0.5-0.9%,0.006417367
"April 23, 2022",VOC,weighted,USA,B.1.1.529,0.2-0.6%,0.004027839
"May 8, 2021",VOC,weighted,USA,BA.2,NA,0
"May 15, 2021",VOC,weighted,USA,BA.2,NA,0
"May 22, 2021",VOC,weighted,USA,BA.2,NA,0
"May 29, 2021",VOC,weighted,USA,BA.2,NA,0
"June 5, 2021",VOC,weighted,USA,BA.2,NA,0
"June 12, 2021",VOC,weighted,USA,BA.2,NA,0
"June 19, 2021",VOC,weighted,USA,BA.2,NA,0
"June 26, 2021",VOC,weighted,USA,BA.2,NA,0
"July 3, 2021",VOC,weighted,USA,BA.2,NA,0
"July 10, 2021",VOC,weighted,USA,BA.2,NA,0
"July 17, 2021",VOC,weighted,USA,BA.2,NA,0
"July 24, 2021",VOC,weighted,USA,BA.2,NA,0
"July 31, 2021",VOC,weighted,USA,BA.2,NA,0
"August 7, 2021",VOC,weighted,USA,BA.2,NA,0
"August 14, 2021",VOC,weighted,USA,BA.2,NA,0
"August 21, 2021",VOC,weighted,USA,BA.2,NA,0
"August 28, 2021",VOC,weighted,USA,BA.2,NA,0
"September 4, 2021",VOC,weighted,USA,BA.2,NA,0
"September 11, 2021",VOC,weighted,USA,BA.2,NA,0
"September 18, 2021",VOC,weighted,USA,BA.2,NA,0
"September 25, 2021",VOC,weighted,USA,BA.2,NA,0
"October 2, 2021",VOC,weighted,USA,BA.2,NA,0
"October 9, 2021",VOC,weighted,USA,BA.2,NA,0
"October 16, 2021",VOC,weighted,USA,BA.2,NA,0
"October 23, 2021",VOC,weighted,USA,BA.2,NA,0
"October 30, 2021",VOC,weighted,USA,BA.2,NA,0
"November 6, 2021",VOC,weighted,USA,BA.2,NA,0
"November 13, 2021",VOC,weighted,USA,BA.2,NA,0
"November 20, 2021",VOC,weighted,USA,BA.2,NA,0
"November 27, 2021",VOC,weighted,USA,BA.2,NA,0
"December 4, 2021",VOC,weighted,USA,BA.2,NA,0
"December 11, 2021",VOC,weighted,USA,BA.2,NA,0
"December 18, 2021",VOC,weighted,USA,BA.2,0.0-0.1%,0.000124279
"December 25, 2021",VOC,weighted,USA,BA.2,0.0-0.0%,3.714473132e-05
"January 1, 2022",VOC,weighted,USA,BA.2,0.0-0.0%,5.884378334e-05
"January 8, 2022",VOC,weighted,USA,BA.2,0.0-0.3%,0.001173336
"January 15, 2022",VOC,weighted,USA,BA.2,0.1-0.3%,0.001956403
"January 22, 2022",VOC,weighted,USA,BA.2,0.3-0.5%,0.003832557
"January 29, 2022",VOC,weighted,USA,BA.2,0.6-1.0%,0.007998638
"February 5, 2022",VOC,weighted,USA,BA.2,0.8-1.2%,0.009693990
"February 12, 2022",VOC,weighted,USA,BA.2,1.8-2.6%,0.021274691
"February 19, 2022",VOC,weighted,USA,BA.2,3.2-4.4%,0.037723470
"February 26, 2022",VOC,weighted,USA,BA.2,6.2-8.2%,0.071379066
"March 5, 2022",VOC,weighted,USA,BA.2,12.3-15.4%,0.137755230
"March 12, 2022",VOC,weighted,USA,BA.2,23.7-28.8%,0.261598110
"March 19, 2022",VOC,weighted,USA,BA.2,38.3-44.5%,0.413846910
"March 26, 2022",VOC,weighted,USA,BA.2,56.4-63.1%,0.597673237
"April 2, 2022",VOC,weighted,USA,BA.2,68.8-74.1%,0.715396941
"April 9, 2022",VOC,weighted,USA,BA.2,71.5-78.2%,0.749370039
"April 16, 2022",VOC,weighted,USA,BA.2,71.3-80.2%,0.759248435
"April 23, 2022",VOC,weighted,USA,BA.2,68.7-78.4%,0.737802207
"May 8, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"May 15, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"May 22, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"May 29, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"June 5, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"June 12, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"June 19, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"June 26, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"July 3, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"July 10, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"July 17, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"July 24, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"July 31, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"August 7, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"August 14, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"August 21, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"August 28, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"September 4, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"September 11, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"September 18, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"September 25, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"October 2, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"October 9, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"October 16, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"October 23, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"October 30, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"November 6, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"November 13, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"November 20, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"November 27, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"December 4, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"December 11, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"December 18, 2021",VOC,weighted,USA,BA.2.12.1,0.0-0.0%,1.864190017e-05
"December 25, 2021",VOC,weighted,USA,BA.2.12.1,NA,0
"January 1, 2022",VOC,weighted,USA,BA.2.12.1,NA,0
"January 8, 2022",VOC,weighted,USA,BA.2.12.1,NA,0
"January 15, 2022",VOC,weighted,USA,BA.2.12.1,NA,0
"January 22, 2022",VOC,weighted,USA,BA.2.12.1,NA,0
"January 29, 2022",VOC,weighted,USA,BA.2.12.1,NA,0
"February 5, 2022",VOC,weighted,USA,BA.2.12.1,NA,0
"February 12, 2022",VOC,weighted,USA,BA.2.12.1,NA,0
"February 19, 2022",VOC,weighted,USA,BA.2.12.1,0.0-0.0%,3.715063212e-05
"February 26, 2022",VOC,weighted,USA,BA.2.12.1,0.0-0.1%,0.000340732
"March 5, 2022",VOC,weighted,USA,BA.2.12.1,0.0-0.3%,0.001037371
"March 12, 2022",VOC,weighted,USA,BA.2.12.1,0.1-1.0%,0.004345175
"March 19, 2022",VOC,weighted,USA,BA.2.12.1,0.7-2.8%,0.014881406
"March 26, 2022",VOC,weighted,USA,BA.2.12.1,1.9-5.4%,0.033464104
"April 2, 2022",VOC,weighted,USA,BA.2.12.1,4.8-11.1%,0.074950181
"April 9, 2022",VOC,weighted,USA,BA.2.12.1,10.3-18.3%,0.139798954
"April 16, 2022",VOC,weighted,USA,BA.2.12.1,14.1-23.7%,0.185288474
"April 23, 2022",VOC,weighted,USA,BA.2.12.1,17.8-27.8%,0.225042269
"May 8, 2021",VOC,weighted,1,B.1.1.529,NA,0
"May 15, 2021",VOC,weighted,1,B.1.1.529,NA,0
"May 22, 2021",VOC,weighted,1,B.1.1.529,NA,0
"May 29, 2021",VOC,weighted,1,B.1.1.529,NA,0
"June 5, 2021",VOC,weighted,1,B.1.1.529,NA,0
"June 12, 2021",VOC,weighted,1,B.1.1.529,NA,0
"June 19, 2021",VOC,weighted,1,B.1.1.529,NA,0
"June 26, 2021",VOC,weighted,1,B.1.1.529,NA,0
"July 3, 2021",VOC,weighted,1,B.1.1.529,NA,0
"July 10, 2021",VOC,weighted,1,B.1.1.529,NA,0
"July 17, 2021",VOC,weighted,1,B.1.1.529,NA,0
"July 24, 2021",VOC,weighted,1,B.1.1.529,NA,0
"July 31, 2021",VOC,weighted,1,B.1.1.529,NA,0
"August 7, 2021",VOC,weighted,1,B.1.1.529,NA,0
"August 14, 2021",VOC,weighted,1,B.1.1.529,NA,0
"August 21, 2021",VOC,weighted,1,B.1.1.529,NA,0
"August 28, 2021",VOC,weighted,1,B.1.1.529,NA,0
"September 4, 2021",VOC,weighted,1,B.1.1.529,NA,0
"September 11, 2021",VOC,weighted,1,B.1.1.529,NA,0
"September 18, 2021",VOC,weighted,1,B.1.1.529,NA,0
"September 25, 2021",VOC,weighted,1,B.1.1.529,NA,0
"October 2, 2021",VOC,weighted,1,B.1.1.529,0.0-2.6%,0.004389480
"October 9, 2021",VOC,weighted,1,B.1.1.529,0.0-0.5%,0.000835127
"October 16, 2021",VOC,weighted,1,B.1.1.529,NA,0
"October 23, 2021",VOC,weighted,1,B.1.1.529,0.0-0.3%,0.000431540
"October 30, 2021",VOC,weighted,1,B.1.1.529,NA,0
"November 6, 2021",VOC,weighted,1,B.1.1.529,NA,0
"November 13, 2021",VOC,weighted,1,B.1.1.529,NA,0
"November 20, 2021",VOC,weighted,1,B.1.1.529,NA,0
"November 27, 2021",VOC,weighted,1,B.1.1.529,0.0-0.3%,0.000758777
"December 4, 2021",VOC,weighted,1,B.1.1.529,0.2-0.8%,0.004154923
"December 11, 2021",VOC,weighted,1,B.1.1.529,1.2-2.5%,0.017891245
"December 18, 2021",VOC,weighted,1,B.1.1.529,13.8-24.3%,0.186326832
"December 25, 2021",VOC,weighted,1,B.1.1.529,50.1-64.6%,0.574453175
"January 1, 2022",VOC,weighted,1,B.1.1.529,79.1-90.6%,0.855227590
"January 8, 2022",VOC,weighted,1,B.1.1.529,92.4-96.5%,0.947044432
"January 15, 2022",VOC,weighted,1,B.1.1.529,96.4-98.5%,0.976028264
"January 22, 2022",VOC,weighted,1,B.1.1.529,97.6-99.1%,0.984782755
"January 29, 2022",VOC,weighted,1,B.1.1.529,98.6-99.2%,0.988969386
"February 5, 2022",VOC,weighted,1,B.1.1.529,96.7-98.2%,0.975315213
"February 12, 2022",VOC,weighted,1,B.1.1.529,86.7-98.1%,0.941487491
"February 19, 2022",VOC,weighted,1,B.1.1.529,86.1-95.9%,0.919756353
"February 26, 2022",VOC,weighted,1,B.1.1.529,81.0-92.7%,0.876813769
"March 5, 2022",VOC,weighted,1,B.1.1.529,72.4-84.8%,0.790500820
"March 12, 2022",VOC,weighted,1,B.1.1.529,55.2-66.7%,0.610535383
"March 19, 2022",VOC,weighted,1,B.1.1.529,39.3-50.3%,0.447709471
"March 26, 2022",VOC,weighted,1,B.1.1.529,24.9-34.7%,0.295828730
"April 2, 2022",VOC,weighted,1,B.1.1.529,16.4-25.9%,0.208403975
"April 9, 2022",VOC,weighted,1,B.1.1.529,9.2-15.0%,0.118657745
"April 16, 2022",VOC,weighted,1,B.1.1.529,4.4-7.8%,0.059650578
"April 23, 2022",VOC,weighted,1,B.1.1.529,3.1-9.1%,0.055705559
"May 8, 2021",VOC,weighted,1,BA.2,NA,0
"May 15, 2021",VOC,weighted,1,BA.2,NA,0
"May 22, 2021",VOC,weighted,1,BA.2,NA,0
"May 29, 2021",VOC,weighted,1,BA.2,NA,0
"June 5, 2021",VOC,weighted,1,BA.2,NA,0
"June 12, 2021",VOC,weighted,1,BA.2,NA,0
"June 19, 2021",VOC,weighted,1,BA.2,NA,0
"June 26, 2021",VOC,weighted,1,BA.2,NA,0
"July 3, 2021",VOC,weighted,1,BA.2,NA,0
"July 10, 2021",VOC,weighted,1,BA.2,NA,0
"July 17, 2021",VOC,weighted,1,BA.2,NA,0
"July 24, 2021",VOC,weighted,1,BA.2,NA,0
"July 31, 2021",VOC,weighted,1,BA.2,NA,0
"August 7, 2021",VOC,weighted,1,BA.2,NA,0
"August 14, 2021",VOC,weighted,1,BA.2,NA,0
"August 21, 2021",VOC,weighted,1,BA.2,NA,0
"August 28, 2021",VOC,weighted,1,BA.2,NA,0
"September 4, 2021",VOC,weighted,1,BA.2,NA,0
"September 11, 2021",VOC,weighted,1,BA.2,NA,0
"September 18, 2021",VOC,weighted,1,BA.2,NA,0
"September 25, 2021",VOC,weighted,1,BA.2,NA,0
"October 2, 2021",VOC,weighted,1,BA.2,NA,0
"October 9, 2021",VOC,weighted,1,BA.2,NA,0
"October 16, 2021",VOC,weighted,1,BA.2,NA,0
"October 23, 2021",VOC,weighted,1,BA.2,NA,0
"October 30, 2021",VOC,weighted,1,BA.2,NA,0
"November 6, 2021",VOC,weighted,1,BA.2,NA,0
"November 13, 2021",VOC,weighted,1,BA.2,NA,0
"November 20, 2021",VOC,weighted,1,BA.2,NA,0
"November 27, 2021",VOC,weighted,1,BA.2,NA,0
"December 4, 2021",VOC,weighted,1,BA.2,NA,0
"December 11, 2021",VOC,weighted,1,BA.2,NA,0
"December 18, 2021",VOC,weighted,1,BA.2,NA,0
"December 25, 2021",VOC,weighted,1,BA.2,0.0-0.1%,0.000281503
"January 1, 2022",VOC,weighted,1,BA.2,0.0-0.1%,7.745519542e-05
"January 8, 2022",VOC,weighted,1,BA.2,0.0-0.1%,0.000524110
"January 15, 2022",VOC,weighted,1,BA.2,0.1-0.5%,0.002322040
"January 22, 2022",VOC,weighted,1,BA.2,0.2-0.5%,0.003071349
"January 29, 2022",VOC,weighted,1,BA.2,0.5-0.9%,0.006653449
"February 5, 2022",VOC,weighted,1,BA.2,1.4-2.9%,0.020627370
"February 12, 2022",VOC,weighted,1,BA.2,1.3-12.5%,0.049755283
"February 19, 2022",VOC,weighted,1,BA.2,3.6-13.7%,0.075943373
"February 26, 2022",VOC,weighted,1,BA.2,7.0-18.7%,0.119531527
"March 5, 2022",VOC,weighted,1,BA.2,14.9-27.2%,0.205344692
"March 12, 2022",VOC,weighted,1,BA.2,33.0-44.5%,0.386584461
"March 19, 2022",VOC,weighted,1,BA.2,48.0-59.5%,0.538342118
"March 26, 2022",VOC,weighted,1,BA.2,60.4-73.0%,0.669532239
"April 2, 2022",VOC,weighted,1,BA.2,66.1-77.6%,0.721023381
"April 9, 2022",VOC,weighted,1,BA.2,70.7-81.4%,0.763675213
"April 16, 2022",VOC,weighted,1,BA.2,74.2-82.5%,0.786021054
